  8.8080838e-001  3.1439629e-002  1.1929774e-003  7.1279472e-001  6.2710839e-004  4.1915322e-001  1.2912507e-001  9.2078736e-002  7.9335634e-001  3.5695633e-002  7.1100588e-001  8.4697390e-001  8.8208162e-001  8.7595730e-001
  8.7943081e-001  3.1269250e-002  1.6368034e-003  7.1435590e-001  8.3647977e-004  4.1721002e-001  1.2810754e-001  9.2866242e-002  7.9286336e-001  3.8445163e-002  7.2009905e-001  8.5707520e-001  8.7743499e-001  8.8584759e-001
  8.7882431e-001  3.1258607e-002  1.6063147e-003  7.1266587e-001  5.7480902e-004  4.1960080e-001  1.2635230e-001  9.2761325e-002  7.9513890e-001  3.6836701e-002  7.2910028e-001  8.6084537e-001  8.7199031e-001  8.9235560e-001
  8.7804753e-001  3.0533142e-002  1.1359977e-003  7.1389334e-001  2.8937075e-005  4.2527682e-001  1.2632686e-001  9.5612429e-002  7.9460925e-001  3.8102617e-002  7.3800604e-001  8.6595662e-001  8.6701842e-001  8.9566308e-001
  8.7872478e-001  3.0839807e-002  1.3907123e-003  7.1319973e-001  3.5496035e-004  4.3031360e-001  1.2600710e-001  9.6040262e-002  7.9490676e-001  3.8172893e-002  7.4681287e-001  8.6418298e-001  8.6367498e-001  8.9622084e-001
  8.7964840e-001  3.1131797e-002  1.1637848e-003  7.1077177e-001  1.9254662e-004  4.2657671e-001  1.2562782e-001  9.2029468e-002  7.9678095e-001  3.4877631e-002  7.5551732e-001  8.6779094e-001  8.6284522e-001  8.9469995e-001
  8.8052113e-001  3.1014935e-002  9.9919294e-004  7.1398965e-001  4.1269171e-004  4.0338903e-001  1.2421981e-001  7.2604233e-002  7.9254377e-001  3.7196046e-002  7.6411601e-001  8.7357976e-001  8.6502710e-001  8.9191948e-001
  8.8263696e-001  3.1929201e-002  1.0841415e-003  7.1128018e-001  8.6651550e-004  3.9611270e-001  9.2761088e-002  7.5743791e-002  7.9365002e-001  3.3877457e-002  7.7260559e-001  8.8485218e-001  8.7026940e-001  8.8875862e-001
  8.8385403e-001  3.2291569e-002  8.1267297e-004  7.1000540e-001  7.8401363e-004  3.3520846e-001  9.4274664e-002  6.3077834e-002  7.9390782e-001  3.0864210e-002  7.8098274e-001  8.9777605e-001  8.7817404e-001  8.8606257e-001
  8.8160953e-001  3.0752543e-002  4.7907832e-004  7.1370152e-001  1.7077411e-004  3.1493152e-001  7.8464283e-002  4.6137647e-002  7.9183123e-001  3.6621861e-002  7.8924420e-001  9.1114694e-001  8.8796188e-001  8.8455225e-001
  8.8244556e-001  3.1238664e-002  5.2298780e-004  7.1188928e-001  3.4538748e-004  3.2408513e-001  7.7942544e-002  5.0664084e-002  7.9296475e-001  3.4615125e-002  7.9738676e-001  9.2643129e-001  8.9859220e-001  8.8474770e-001
  8.8339675e-001  3.1131467e-002  0.0000000e+000  7.1185229e-001  4.0701304e-005  3.1587016e-001  7.8518211e-002  4.8264040e-002  7.9248557e-001  3.2945147e-002  8.0540725e-001  9.3706672e-001  9.0891842e-001  8.8691321e-001
  8.8113084e-001  3.0668214e-002  2.8020981e-004  7.1344906e-001  0.0000000e+000  3.0644570e-001  7.9011713e-002  4.3819800e-002  7.9270923e-001  3.5923985e-002  8.1330255e-001  9.4685776e-001  9.1785673e-001  8.9103019e-001
  8.7659569e-001  3.0109531e-002  1.8248256e-003  7.1978376e-001  6.9802408e-004  3.0496739e-001  7.9011713e-002  5.2754229e-002  7.8897874e-001  4.5065595e-002  8.2106959e-001  9.5213772e-001  9.2454328e-001  8.9680066e-001
  8.5956357e-001  2.5238919e-002  8.1522700e-003  7.6338389e-001  4.5755722e-003  3.0017631e-001  7.8969232e-002  4.7137792e-002  7.5615741e-001  1.0355229e-001  8.2870535e-001  9.6228950e-001  9.2845655e-001  9.0368096e-001
  8.4230758e-001  2.0095007e-002  1.4120605e-002  8.0771843e-001  8.0044096e-003  2.9065941e-001  7.9011713e-002  4.5358054e-002  7.2223246e-001  1.5950522e-001  8.3620687e-001  9.6555254e-001  9.2948724e-001  9.1094203e-001
  8.2460894e-001  1.5114790e-002  2.0033075e-002  8.5265579e-001  1.1027428e-002  2.8472375e-001  7.9011713e-002  5.0141547e-002  6.8689207e-001  2.1135977e-001  8.4357123e-001  9.7184096e-001  9.2794557e-001  9.1774984e-001
  8.0690520e-001  1.0532768e-002  2.6306435e-002  8.9836376e-001  1.3588154e-002  2.6933847e-001  7.7200511e-002  3.2230570e-002  6.5089699e-001  2.5752465e-001  8.5079558e-001  9.7209417e-001  9.2450535e-001  9.2325725e-001
  7.8830600e-001  6.4500431e-003  3.3422827e-002  9.4329530e-001  1.5733932e-002  2.3712530e-001  7.2152290e-002  1.4652208e-002  6.1412380e-001  2.9717423e-001  8.5787712e-001  9.7525798e-001  9.2009317e-001  9.2669742e-001
  7.6327302e-001  2.8133274e-003  4.8171606e-002  9.8134015e-001  1.8957634e-002  2.4062396e-001  1.6377655e-002  7.3908152e-003  5.8296455e-001  3.4023107e-001  8.6481310e-001  9.7234758e-001  9.1573974e-001  9.2746872e-001
  7.4110138e-001  1.3713696e-003  6.6182170e-002  9.9591086e-001  2.2876197e-002  2.1424620e-001  1.8185551e-002  0.0000000e+000  5.6596744e-001  3.7398487e-001  8.7160085e-001  9.7079937e-001  9.1241551e-001  9.2520202e-001
  7.1879848e-001  0.0000000e+000  8.5273178e-002  1.0000000e+000  2.6413659e-002  2.1956403e-001  1.4587819e-002  4.9330811e-003  5.5000452e-001  4.0446862e-001  8.7823773e-001  9.6675575e-001  9.1087530e-001  9.1980311e-001
  6.9680126e-001  9.9133132e-005  1.0552963e-001  9.9655011e-001  3.0954183e-002  2.0766246e-001  1.6993260e-002  1.9926330e-003  5.3204249e-001  4.3150879e-001  8.8472117e-001  9.6585398e-001  9.1153524e-001  9.1146564e-001
  6.7275885e-001  2.3912093e-004  1.2209424e-001  9.7550604e-001  3.5494707e-002  2.3306114e-001  1.9863712e-002  2.5159097e-002  5.2236494e-001  4.5905348e-001  8.9104868e-001  9.6159927e-001  9.1440057e-001  9.0065317e-001
  6.4996545e-001  1.1016078e-003  1.3511411e-001  9.4946995e-001  4.0464219e-002  2.4730150e-001  2.6412789e-002  3.8065773e-002  5.1493711e-001  4.8425423e-001  8.9721781e-001  9.5483880e-001  9.1905533e-001  8.8805239e-001
  6.2576974e-001  1.9319460e-003  1.4513389e-001  9.1734524e-001  4.5321721e-002  2.4663439e-001  2.7199086e-002  3.7797485e-002  5.1135007e-001  5.0985699e-001  9.0322619e-001  9.5022352e-001  9.2471573e-001  8.7450222e-001
  6.0213546e-001  3.8446600e-003  1.5330276e-001  8.8113565e-001  5.1069771e-002  2.5639155e-001  4.0854338e-002  4.6102164e-002  5.1487903e-001  5.3558651e-001  9.0907149e-001  9.4310400e-001  9.3033960e-001  8.6090678e-001
  5.7969530e-001  5.5107446e-003  1.5960641e-001  8.4640528e-001  5.6140989e-002  2.8555907e-001  5.9322508e-002  6.8670276e-002  5.2009801e-001  5.5957879e-001  9.1475148e-001  9.3926497e-001  9.3477613e-001  8.4814125e-001
  5.5739639e-001  7.3385244e-003  1.6540422e-001  8.1012167e-001  6.1218878e-002  2.8910276e-001  5.7858537e-002  7.3638074e-002  5.2663585e-001  5.8289625e-001  9.2026396e-001  9.3605754e-001  9.3693370e-001  8.3696087e-001
  5.3745901e-001  1.0175677e-002  1.7124879e-001  7.7696104e-001  6.6687442e-002  2.7983548e-001  4.2445756e-002  5.5611204e-002  5.3530646e-001  6.0404662e-001  9.2560683e-001  9.4150937e-001  9.3594145e-001  8.2792286e-001
  5.1826351e-001  1.3449696e-002  1.7669672e-001  7.4135412e-001  7.2598866e-002  2.8533818e-001  5.7152371e-002  6.2436853e-002  5.5058532e-001  6.2718639e-001  9.3077803e-001  9.4523005e-001  9.3128052e-001  8.2132960e-001
  5.0116113e-001  1.5998313e-002  1.8087895e-001  7.0718697e-001  7.7375776e-002  2.9297033e-001  7.2034002e-002  7.2424268e-002  5.6810616e-001  6.4968078e-001  9.3577559e-001  9.5439903e-001  9.2286583e-001  8.1719914e-001
  4.8535272e-001  1.9009449e-002  1.8548473e-001  6.7573121e-001  8.2305937e-002  2.9586645e-001  7.1380239e-002  7.2139387e-002  5.8451027e-001  6.6994532e-001  9.4059759e-001  9.5577371e-001  9.1106598e-001  8.1526627e-001
  4.7246478e-001  2.2655407e-002  1.9008594e-001  6.4466407e-001  8.7685626e-002  3.3659977e-001  8.4372062e-002  8.6545771e-002  6.0835354e-001  6.9181123e-001  9.4524220e-001  9.5968186e-001  8.9665837e-001  8.1501393e-001
  4.6085563e-001  2.6443423e-002  1.9486193e-001  6.1320421e-001  9.3025557e-002  3.3944390e-001  9.5312036e-002  9.1005072e-002  6.3501415e-001  7.1440198e-001  9.4970764e-001  9.5679769e-001  8.8072596e-001  8.1573166e-001
  4.5218399e-001  3.0030121e-002  1.9924352e-001  5.8678853e-001  9.7897097e-002  3.4914058e-001  8.9634727e-002  8.6661664e-002  6.6017442e-001  7.3447784e-001  9.5399222e-001  9.5333089e-001  8.6451042e-001  8.1659476e-001
  4.4351816e-001  3.3278679e-002  2.0342991e-001  5.5998485e-001  1.0243762e-001  3.5133323e-001  8.0441343e-002  8.2306129e-002  6.8604100e-001  7.5461677e-001  9.5809431e-001  9.4788786e-001  8.4924338e-001  8.1675554e-001
  4.3672481e-001  3.6645586e-002  2.0775409e-001  5.3643786e-001  1.0682998e-001  3.3912819e-001  8.8016854e-002  7.9149085e-002  7.0971921e-001  7.7299341e-001  9.6201236e-001  9.4875938e-001  8.3597997e-001  8.1543709e-001
  4.3104574e-001  4.0424704e-002  2.1244829e-001  5.1520888e-001  1.1147812e-001  3.5248665e-001  9.1184680e-002  8.7319365e-002  7.3188734e-001  7.8967954e-001  9.6574490e-001  9.4916217e-001  8.2545909e-001  8.1201912e-001
  4.3176317e-001  4.4473069e-002  2.1723546e-001  4.9823925e-001  1.1668975e-001  3.7262086e-001  9.0494031e-002  1.0080971e-001  7.6236375e-001  8.0773378e-001  9.6929051e-001  9.5096753e-001  8.1801048e-001  8.0610705e-001
  4.3381488e-001  4.8483800e-002  2.2216083e-001  4.8228181e-001  1.2200960e-001  3.9069224e-001  7.9096932e-002  1.0988709e-001  7.9323210e-001  8.2616866e-001  9.7264786e-001  9.5617289e-001  8.1352198e-001  7.9757646e-001
  4.3480577e-001  5.1409234e-002  2.2556312e-001  4.7527815e-001  1.2547420e-001  3.9202645e-001  7.9551004e-002  1.1336029e-001  8.0715329e-001  8.3468793e-001  9.7581570e-001  9.5926281e-001  8.1147125e-001  7.8658858e-001
  4.3219265e-001  5.2987494e-002  2.2740161e-001  4.7158258e-001  1.2694182e-001  4.0385427e-001  8.0948837e-002  1.1986200e-001  8.0765455e-001  8.3629660e-001  9.7879285e-001  9.6486491e-001  8.1101704e-001  7.7357470e-001
  4.2937878e-001  5.4260849e-002  2.2897448e-001  4.6716712e-001  1.2820191e-001  4.2554699e-001  8.6945395e-002  1.4603528e-001  8.0856447e-001  8.3837098e-001  9.8157820e-001  9.6718905e-001  8.1113599e-001  7.5919154e-001
  4.2640165e-001  5.5254280e-002  2.3028624e-001  4.6232173e-001  1.2916756e-001  4.0734546e-001  8.6643189e-002  1.3355414e-001  8.0977990e-001  8.4073892e-001  9.8417074e-001  9.7391294e-001  8.1078448e-001  7.4425217e-001
  4.2328080e-001  5.5956696e-002  2.3132137e-001  4.5721070e-001  1.2988081e-001  3.9181983e-001  8.0196118e-002  1.2709889e-001  8.1133555e-001  8.4331024e-001  9.8656949e-001  9.7819796e-001  8.0906132e-001  7.2963985e-001
  4.1984048e-001  5.6372308e-002  2.3207883e-001  4.5151764e-001  1.3033825e-001  3.6637017e-001  8.1401637e-002  1.1049413e-001  8.1320209e-001  8.4630098e-001  9.8877360e-001  9.8682931e-001  8.0534698e-001  7.1621433e-001
  4.1460916e-001  5.7959501e-002  2.3414565e-001  4.4324122e-001  1.3184359e-001  3.6136397e-001  7.0436480e-002  1.0686368e-001  8.1492062e-001  8.5002121e-001  9.9078226e-001  9.8742175e-001  7.9939858e-001  7.0472029e-001
  4.0870621e-001  5.9392609e-002  2.3604337e-001  4.3417438e-001  1.3321411e-001  3.8313622e-001  7.2404637e-002  1.1840773e-001  8.1676382e-001  8.4950123e-001  9.9259476e-001  9.9329883e-001  7.9138648e-001  6.9570814e-001
  4.0466631e-001  6.0245642e-002  2.3733081e-001  4.2609616e-001  1.3415342e-001  3.5931201e-001  6.9910926e-002  9.8529136e-002  8.2090771e-001  8.5863830e-001  9.9421045e-001  9.9467391e-001  7.8186701e-001  6.8947537e-001
  4.0293855e-001  6.1437621e-002  2.3876048e-001  4.2253534e-001  1.3533855e-001  3.6080255e-001  7.0108326e-002  9.8808151e-002  8.2307748e-001  8.6095747e-001  9.9562878e-001  9.9698277e-001  7.7169521e-001  6.8603503e-001
  4.0171971e-001  6.3083177e-002  2.4066811e-001  4.1861321e-001  1.3702883e-001  3.5070520e-001  6.9261233e-002  9.5301001e-002  8.2667172e-001  8.6378336e-001  9.9684925e-001  9.9663016e-001  7.6189066e-001  6.8511446e-001
  4.0232659e-001  6.5183013e-002  2.4272607e-001  4.2156642e-001  1.3883256e-001  3.4330653e-001  6.6502455e-002  9.6022392e-002  8.2290287e-001  8.6135129e-001  9.9787147e-001  1.0000000e+000  7.5347622e-001  6.8618469e-001
  4.0282280e-001  6.7030721e-002  2.4445433e-001  4.2444110e-001  1.4038217e-001  3.4579179e-001  5.9934044e-002  1.0224790e-001  8.1918240e-001  8.5879690e-001  9.9869510e-001  9.9986447e-001  7.4731369e-001  6.8851712e-001
  4.0297848e-001  6.8552508e-002  2.4590492e-001  4.2677791e-001  1.4164132e-001  3.4414254e-001  5.3426176e-002  1.0147929e-001  8.1592412e-001  8.5660150e-001  9.9931990e-001  9.9689313e-001  7.4396083e-001  6.9126150e-001
  4.0221655e-001  7.0237096e-002  2.4767946e-001  4.2561286e-001  1.4319092e-001  3.4118015e-001  4.8068117e-002  1.0162402e-001  8.1597328e-001  8.5688519e-001  9.9974569e-001  9.9039969e-001  7.4357129e-001  6.9353680e-001
  4.0090257e-001  7.1794881e-002  2.4944594e-001  4.2323599e-001  1.4469180e-001  3.4690238e-001  4.8110091e-002  1.1599084e-001  8.1712801e-001  8.5825078e-001  9.9997240e-001  9.7906936e-001  7.4585241e-001  6.9452528e-001
  4.0005466e-001  7.3345614e-002  2.5100713e-001  4.2309552e-001  1.4604117e-001  3.4954091e-001  4.1556434e-002  1.1952249e-001  8.1481078e-001  8.5749020e-001  1.0000000e+000  9.6966574e-001  7.5008761e-001  6.9355950e-001
  3.9854739e-001  7.5484439e-002  2.5321518e-001  4.2336889e-001  1.4786488e-001  3.3639994e-001  3.0028583e-002  1.1276398e-001  8.1169551e-001  8.5604357e-001  9.9982857e-001  9.5659711e-001  7.5522054e-001  6.9019310e-001
  3.9723824e-001  7.7361780e-002  2.5510033e-001  4.2360317e-001  1.4938918e-001  3.3137846e-001  2.0994696e-002  1.1035373e-001  8.0740432e-001  8.4875087e-001  9.9945824e-001  9.5025731e-001  7.5998897e-001  6.8424762e-001
  3.9579649e-001  7.8866670e-002  2.5664368e-001  4.2378067e-001  1.5060701e-001  3.3159731e-001  1.5748566e-002  1.1073408e-001  8.0385478e-001  8.5268579e-001  9.9888926e-001  9.4634028e-001  7.6308915e-001  6.7583040e-001
  3.9449039e-001  8.0359695e-002  2.5822271e-001  4.2209294e-001  1.5198227e-001  3.1996932e-001  1.3399344e-002  1.0671614e-001  8.0361085e-001  8.5315088e-001  9.9812191e-001  9.5081929e-001  7.6334697e-001  6.6532160e-001
  3.9437626e-001  8.2168431e-002  2.6019276e-001  4.2051340e-001  1.5374772e-001  3.1093330e-001  1.1076323e-002  1.0403913e-001  8.0588791e-001  8.5470081e-001  9.9715658e-001  9.5043266e-001  7.5987100e-001  6.5333182e-001
  3.9478052e-001  8.3548218e-002  2.6152613e-001  4.2204940e-001  1.5498476e-001  3.0098242e-001  9.0895954e-003  9.5377071e-002  8.0440310e-001  8.5365084e-001  9.9599374e-001  9.5579335e-001  7.5216541e-001  6.4063480e-001
  3.9452367e-001  8.5541953e-002  2.6355420e-001  4.2372845e-001  1.5672246e-001  2.9746370e-001  1.0357184e-002  9.6930389e-002  8.0122852e-001  8.5168264e-001  9.9463392e-001  9.5601681e-001  7.4018651e-001  6.2808253e-001
  3.9422609e-001  8.7184731e-002  2.6520796e-001  4.2401526e-001  1.5816213e-001  2.8967183e-001  1.0529910e-002  9.5043179e-002  7.9971074e-001  8.5088947e-001  9.9307774e-001  9.5783691e-001  7.2433489e-001  6.1651176e-001
  3.9341407e-001  8.9198554e-002  2.6732450e-001  4.2385304e-001  1.5998765e-001  2.8411407e-001  1.1091586e-002  9.2296225e-002  7.9827423e-001  8.5051650e-001  9.9132588e-001  9.5484240e-001  7.0538484e-001  6.0665224e-001
  3.9253661e-001  9.0925651e-002  2.6906546e-001  4.2382707e-001  1.6149199e-001  2.8714953e-001  1.2121835e-002  9.4434616e-002  7.9562961e-001  8.4936629e-001  9.8937913e-001  9.5464841e-001  6.8436157e-001  5.9904626e-001
  3.9145517e-001  9.2265868e-002  2.7044689e-001  4.2326616e-001  1.6264857e-001  2.9069832e-001  2.3343919e-002  9.7534354e-002  7.9420014e-001  8.4909988e-001  9.8723833e-001  9.5444363e-001  6.6238467e-001  5.9398834e-001
  3.8992220e-001  9.4044193e-002  2.7238315e-001  4.2110543e-001  1.6429735e-001  2.8928849e-001  3.0153993e-002  9.9196921e-002  7.9374007e-001  8.4956379e-001  9.8490441e-001  9.5510418e-001  6.4050118e-001  5.9149159e-001
  3.8797346e-001  9.5509490e-002  2.7393951e-001  4.1966594e-001  1.6553118e-001  2.9018805e-001  3.0170274e-002  1.0313675e-001  7.9206379e-001  8.4960173e-001  9.8237836e-001  9.5409538e-001  6.1953272e-001  5.9128418e-001
  3.8564820e-001  9.7095029e-002  2.7568582e-001  4.1649498e-001  1.6698596e-001  2.9576857e-001  2.3517154e-002  1.1445131e-001  7.9143557e-001  8.5050817e-001  9.7966127e-001  9.5182037e-001  5.9995960e-001  5.9283652e-001
  3.8337089e-001  9.9298479e-002  2.7808200e-001  4.1400057e-001  1.6899378e-001  3.0972006e-001  2.0527905e-002  1.1879497e-001  7.9003376e-001  8.5073807e-001  9.7675427e-001  9.5239452e-001  5.8185864e-001  5.9541618e-001
  3.8075269e-001  1.0171007e-001  2.8065726e-001  4.1144385e-001  1.7114050e-001  3.2702442e-001  2.2723989e-002  1.2135022e-001  7.8796584e-001  8.5060742e-001  9.7365861e-001  9.4828794e-001  5.6490399e-001  5.9816453e-001
  3.8024397e-001  1.0402524e-001  2.8304326e-001  4.1196984e-001  1.7323837e-001  3.2887825e-001  2.1297157e-002  1.2744886e-001  7.8610370e-001  8.5010035e-001  9.7037558e-001  9.4783457e-001  5.4843045e-001  6.0018710e-001
  3.7947491e-001  1.0605983e-001  2.8515607e-001  4.1107709e-001  1.7509033e-001  3.2587848e-001  1.9097512e-002  1.3488920e-001  7.8568814e-001  8.5007162e-001  9.6690655e-001  9.4458201e-001  5.3154983e-001  6.0064776e-001
  3.7919090e-001  1.0694153e-001  2.8608417e-001  4.1085319e-001  1.7588100e-001  3.2824513e-001  1.8424670e-002  1.3875525e-001  7.8497998e-001  8.4992612e-001  9.6325297e-001  9.4615914e-001  5.1330266e-001  5.9885678e-001
  3.7875543e-001  1.0751386e-001  2.8667099e-001  4.1034781e-001  1.7638703e-001  3.3043506e-001  1.8773937e-002  1.3624009e-001  7.8459229e-001  8.5007671e-001  9.5941636e-001  9.4112687e-001  4.9282275e-001  5.9434308e-001
  3.7678609e-001  1.0881655e-001  2.8814033e-001  4.0809851e-001  1.7758425e-001  3.4702626e-001  1.8029106e-002  1.5785477e-001  7.8393809e-001  8.5057375e-001  9.5539832e-001  9.3865379e-001  4.6948956e-001  5.8690325e-001
  3.7489645e-001  1.1049480e-001  2.8993292e-001  4.0570870e-001  1.7909236e-001  3.4107751e-001  1.9106670e-002  1.5589123e-001  7.8317904e-001  8.5112881e-001  9.5120050e-001  9.3118876e-001  4.4304578e-001  5.7662178e-001
  3.7412026e-001  1.1213080e-001  2.9162438e-001  4.0541778e-001  1.8055898e-001  3.9230376e-001  1.9014583e-002  2.1607176e-001  7.8228483e-001  8.5080314e-001  9.4682463e-001  9.2924418e-001  4.1366199e-001  5.6386046e-001
  3.7378895e-001  1.1377524e-001  2.9333298e-001  4.0542847e-001  1.8204947e-001  3.7899287e-001  1.9248107e-002  1.7475258e-001  7.8058835e-001  8.5029957e-001  9.4227252e-001  9.2379402e-001  3.8193856e-001  5.4921813e-001
  3.7264633e-001  1.1586112e-001  2.9549580e-001  4.0532375e-001  1.8390717e-001  3.8807886e-001  1.8101096e-002  1.9149953e-001  7.7863665e-001  8.4932918e-001  9.3754604e-001  9.2288331e-001  3.4884390e-001  5.3346511e-001
  3.7150319e-001  1.1762998e-001  2.9731823e-001  4.0456684e-001  1.8547152e-001  3.8167694e-001  1.8445275e-002  1.9695182e-001  7.7635428e-001  8.4869335e-001  9.3264713e-001  9.2356450e-001  3.1559778e-001  5.1745926e-001
  3.7044390e-001  1.1901744e-001  2.9880331e-001  4.0375040e-001  1.8671592e-001  3.8535844e-001  1.8859664e-002  2.1381518e-001  7.7509680e-001  8.4883993e-001  9.2757779e-001  9.2409726e-001  2.8351634e-001  5.0205284e-001
  3.6991021e-001  1.2055725e-001  3.0045706e-001  4.0227661e-001  1.8822404e-001  3.9514483e-001  1.8730183e-002  2.2439533e-001  7.7689388e-001  8.4980079e-001  9.2234009e-001  9.2000922e-001  2.5384139e-001  4.8800018e-001
  3.6820548e-001  1.2223447e-001  3.0222534e-001  4.0019909e-001  1.8973215e-001  4.0614956e-001  1.6697667e-002  2.3936611e-001  7.7572358e-001  8.5022757e-001  9.1693619e-001  9.1083914e-001  2.2757860e-001  4.7587592e-001
